date,province,regency,market,commodity,price_type_id,price_type,nominal_price
2025-01-31,Banten,Semua Kota,Semua Pasar,Cabai Merah Besar,4,Produsen,50000.0
2025-02-03,Banten,Semua Kota,Semua Pasar,Cabai Merah Besar,4,Produsen,50000.0
2025-02-04,Banten,Semua Kota,Semua Pasar,Cabai Merah Besar,4,Produsen,50000.0
2025-02-05,Banten,Semua Kota,Semua Pasar,Cabai Merah Besar,4,Produsen,50000.0
2025-02-06,Banten,Semua Kota,Semua Pasar,Cabai Merah Besar,4,Produsen,50000.0
2025-02-07,Banten,Semua Kota,Semua Pasar,Cabai Merah Besar,4,Produsen,50000.0
2025-02-10,Banten,Semua Kota,Semua Pasar,Cabai Merah Besar,4,Produsen,50000.0
2025-02-11,Banten,Semua Kota,Semua Pasar,Cabai Merah Besar,4,Produsen,50000.0
2025-02-12,Banten,Semua Kota,Semua Pasar,Cabai Merah Besar,4,Produsen,50000.0
2025-02-13,Banten,Semua Kota,Semua Pasar,Cabai Merah Besar,4,Produsen,50000.0
2025-02-14,Banten,Semua Kota,Semua Pasar,Cabai Merah Besar,4,Produsen,50000.0
2025-02-17,Banten,Semua Kota,Semua Pasar,Cabai Merah Besar,4,Produsen,50000.0
2025-02-18,Banten,Semua Kota,Semua Pasar,Cabai Merah Besar,4,Produsen,50000.0
2025-02-19,Banten,Semua Kota,Semua Pasar,Cabai Merah Besar,4,Produsen,50000.0
2025-02-20,Banten,Semua Kota,Semua Pasar,Cabai Merah Besar,4,Produsen,50000.0
2025-02-21,Banten,Semua Kota,Semua Pasar,Cabai Merah Besar,4,Produsen,50000.0
2025-02-24,Banten,Semua Kota,Semua Pasar,Cabai Merah Besar,4,Produsen,50000.0
2025-02-25,Banten,Semua Kota,Semua Pasar,Cabai Merah Besar,4,Produsen,38750.0
2025-02-26,Banten,Semua Kota,Semua Pasar,Cabai Merah Besar,4,Produsen,38750.0
2025-02-27,Banten,Semua Kota,Semua Pasar,Cabai Merah Besar,4,Produsen,38750.0
2025-02-28,Banten,Semua Kota,Semua Pasar,Cabai Merah Besar,4,Produsen,38750.0
2025-03-03,Banten,Semua Kota,Semua Pasar,Cabai Merah Besar,4,Produsen,38750.0
2025-03-04,Banten,Semua Kota,Semua Pasar,Cabai Merah Besar,4,Produsen,38750.0
2025-03-05,Banten,Semua Kota,Semua Pasar,Cabai Merah Besar,4,Produsen,38750.0
2025-03-06,Banten,Semua Kota,Semua Pasar,Cabai Merah Besar,4,Produsen,38750.0
2025-03-07,Banten,Semua Kota,Semua Pasar,Cabai Merah Besar,4,Produsen,38750.0
2025-03-10,Banten,Semua Kota,Semua Pasar,Cabai Merah Besar,4,Produsen,38750.0
2025-03-11,Banten,Semua Kota,Semua Pasar,Cabai Merah Besar,4,Produsen,38750.0
2025-03-12,Banten,Semua Kota,Semua Pasar,Cabai Merah Besar,4,Produsen,38750.0
2025-03-13,Banten,Semua Kota,Semua Pasar,Cabai Merah Besar,4,Produsen,38750.0
2025-03-14,Banten,Semua Kota,Semua Pasar,Cabai Merah Besar,4,Produsen,38750.0
2025-03-17,Banten,Semua Kota,Semua Pasar,Cabai Merah Besar,4,Produsen,38750.0
2025-03-18,Banten,Semua Kota,Semua Pasar,Cabai Merah Besar,4,Produsen,38750.0
2025-03-19,Banten,Semua Kota,Semua Pasar,Cabai Merah Besar,4,Produsen,38750.0
2025-03-20,Banten,Semua Kota,Semua Pasar,Cabai Merah Besar,4,Produsen,38750.0
2025-03-21,Banten,Semua Kota,Semua Pasar,Cabai Merah Besar,4,Produsen,38750.0
2025-03-24,Banten,Semua Kota,Semua Pasar,Cabai Merah Besar,4,Produsen,38750.0
2025-03-25,Banten,Semua Kota,Semua Pasar,Cabai Merah Besar,4,Produsen,49250.0
2025-03-26,Banten,Semua Kota,Semua Pasar,Cabai Merah Besar,4,Produsen,49250.0
2025-03-27,Banten,Semua Kota,Semua Pasar,Cabai Merah Besar,4,Produsen,49250.0
2025-03-28,Banten,Semua Kota,Semua Pasar,Cabai Merah Besar,4,Produsen,49250.0
2025-03-31,Banten,Semua Kota,Semua Pasar,Cabai Merah Besar,4,Produsen,49250.0
2025-04-01,Banten,Semua Kota,Semua Pasar,Cabai Merah Besar,4,Produsen,49250.0
2025-04-02,Banten,Semua Kota,Semua Pasar,Cabai Merah Besar,4,Produsen,49250.0
2025-04-03,Banten,Semua Kota,Semua Pasar,Cabai Merah Besar,4,Produsen,49250.0
2025-04-04,Banten,Semua Kota,Semua Pasar,Cabai Merah Besar,4,Produsen,49250.0
2025-04-07,Banten,Semua Kota,Semua Pasar,Cabai Merah Besar,4,Produsen,49250.0
2025-04-08,Banten,Semua Kota,Semua Pasar,Cabai Merah Besar,4,Produsen,49250.0
2025-04-09,Banten,Semua Kota,Semua Pasar,Cabai Merah Besar,4,Produsen,49250.0
2025-04-10,Banten,Semua Kota,Semua Pasar,Cabai Merah Besar,4,Produsen,49250.0
2025-04-11,Banten,Semua Kota,Semua Pasar,Cabai Merah Besar,4,Produsen,49250.0
2025-04-14,Banten,Semua Kota,Semua Pasar,Cabai Merah Besar,4,Produsen,49250.0
2025-04-15,Banten,Semua Kota,Semua Pasar,Cabai Merah Besar,4,Produsen,49250.0
2025-04-16,Banten,Semua Kota,Semua Pasar,Cabai Merah Besar,4,Produsen,49250.0
2025-04-17,Banten,Semua Kota,Semua Pasar,Cabai Merah Besar,4,Produsen,49250.0
2025-04-18,Banten,Semua Kota,Semua Pasar,Cabai Merah Besar,4,Produsen,49250.0
2025-04-21,Banten,Semua Kota,Semua Pasar,Cabai Merah Besar,4,Produsen,49250.0
2025-04-22,Banten,Semua Kota,Semua Pasar,Cabai Merah Besar,4,Produsen,49250.0
2025-04-23,Banten,Semua Kota,Semua Pasar,Cabai Merah Besar,4,Produsen,49250.0
2025-04-24,Banten,Semua Kota,Semua Pasar,Cabai Merah Besar,4,Produsen,49250.0
2025-04-25,Banten,Semua Kota,Semua Pasar,Cabai Merah Besar,4,Produsen,50000.0
2025-04-28,Banten,Semua Kota,Semua Pasar,Cabai Merah Besar,4,Produsen,50000.0
2025-04-29,Banten,Semua Kota,Semua Pasar,Cabai Merah Besar,4,Produsen,50000.0
2025-04-30,Banten,Semua Kota,Semua Pasar,Cabai Merah Besar,4,Produsen,50000.0
2025-05-01,Banten,Semua Kota,Semua Pasar,Cabai Merah Besar,4,Produsen,50000.0
2025-05-02,Banten,Semua Kota,Semua Pasar,Cabai Merah Besar,4,Produsen,50000.0
2025-05-05,Banten,Semua Kota,Semua Pasar,Cabai Merah Besar,4,Produsen,50000.0
2025-05-06,Banten,Semua Kota,Semua Pasar,Cabai Merah Besar,4,Produsen,50000.0
2025-05-07,Banten,Semua Kota,Semua Pasar,Cabai Merah Besar,4,Produsen,50000.0
2025-05-08,Banten,Semua Kota,Semua Pasar,Cabai Merah Besar,4,Produsen,50000.0
2025-05-09,Banten,Semua Kota,Semua Pasar,Cabai Merah Besar,4,Produsen,50000.0
2025-05-12,Banten,Semua Kota,Semua Pasar,Cabai Merah Besar,4,Produsen,50000.0
2025-05-13,Banten,Semua Kota,Semua Pasar,Cabai Merah Besar,4,Produsen,50000.0
2025-05-14,Banten,Semua Kota,Semua Pasar,Cabai Merah Besar,4,Produsen,50000.0
2025-05-15,Banten,Semua Kota,Semua Pasar,Cabai Merah Besar,4,Produsen,50000.0
2025-05-16,Banten,Semua Kota,Semua Pasar,Cabai Merah Besar,4,Produsen,50000.0
2025-05-19,Banten,Semua Kota,Semua Pasar,Cabai Merah Besar,4,Produsen,50000.0
2025-05-20,Banten,Semua Kota,Semua Pasar,Cabai Merah Besar,4,Produsen,50000.0
2025-05-21,Banten,Semua Kota,Semua Pasar,Cabai Merah Besar,4,Produsen,50000.0
2025-05-22,Banten,Semua Kota,Semua Pasar,Cabai Merah Besar,4,Produsen,50000.0
2025-05-23,Banten,Semua Kota,Semua Pasar,Cabai Merah Besar,4,Produsen,35500.0
2025-05-26,Banten,Semua Kota,Semua Pasar,Cabai Merah Besar,4,Produsen,35500.0
2025-05-27,Banten,Semua Kota,Semua Pasar,Cabai Merah Besar,4,Produsen,35500.0
2025-05-28,Banten,Semua Kota,Semua Pasar,Cabai Merah Besar,4,Produsen,35500.0
2025-05-29,Banten,Semua Kota,Semua Pasar,Cabai Merah Besar,4,Produsen,35500.0
2025-05-30,Banten,Semua Kota,Semua Pasar,Cabai Merah Besar,4,Produsen,35500.0
2025-06-02,Banten,Semua Kota,Semua Pasar,Cabai Merah Besar,4,Produsen,35500.0
2025-06-03,Banten,Semua Kota,Semua Pasar,Cabai Merah Besar,4,Produsen,35500.0
2025-06-04,Banten,Semua Kota,Semua Pasar,Cabai Merah Besar,4,Produsen,35500.0
2025-06-05,Banten,Semua Kota,Semua Pasar,Cabai Merah Besar,4,Produsen,35500.0
2025-06-06,Banten,Semua Kota,Semua Pasar,Cabai Merah Besar,4,Produsen,35500.0
2025-06-09,Banten,Semua Kota,Semua Pasar,Cabai Merah Besar,4,Produsen,35500.0
2025-06-10,Banten,Semua Kota,Semua Pasar,Cabai Merah Besar,4,Produsen,35500.0
2025-06-11,Banten,Semua Kota,Semua Pasar,Cabai Merah Besar,4,Produsen,35500.0
2025-06-12,Banten,Semua Kota,Semua Pasar,Cabai Merah Besar,4,Produsen,35500.0
2025-06-13,Banten,Semua Kota,Semua Pasar,Cabai Merah Besar,4,Produsen,35500.0
2025-06-16,Banten,Semua Kota,Semua Pasar,Cabai Merah Besar,4,Produsen,35500.0
2025-06-17,Banten,Semua Kota,Semua Pasar,Cabai Merah Besar,4,Produsen,35500.0
2025-06-18,Banten,Semua Kota,Semua Pasar,Cabai Merah Besar,4,Produsen,35500.0
2025-06-19,Banten,Semua Kota,Semua Pasar,Cabai Merah Besar,4,Produsen,35500.0
2025-06-20,Banten,Semua Kota,Semua Pasar,Cabai Merah Besar,4,Produsen,35500.0
2025-06-23,Banten,Semua Kota,Semua Pasar,Cabai Merah Besar,4,Produsen,35500.0
2025-06-24,Banten,Semua Kota,Semua Pasar,Cabai Merah Besar,4,Produsen,
2025-06-25,Banten,Semua Kota,Semua Pasar,Cabai Merah Besar,4,Produsen,35000.0
2025-06-26,Banten,Semua Kota,Semua Pasar,Cabai Merah Besar,4,Produsen,35000.0
2025-06-27,Banten,Semua Kota,Semua Pasar,Cabai Merah Besar,4,Produsen,35000.0
2025-06-30,Banten,Semua Kota,Semua Pasar,Cabai Merah Besar,4,Produsen,35000.0
2025-07-01,Banten,Semua Kota,Semua Pasar,Cabai Merah Besar,4,Produsen,35000.0
2025-07-02,Banten,Semua Kota,Semua Pasar,Cabai Merah Besar,4,Produsen,35000.0
2025-07-03,Banten,Semua Kota,Semua Pasar,Cabai Merah Besar,4,Produsen,35000.0
2025-07-04,Banten,Semua Kota,Semua Pasar,Cabai Merah Besar,4,Produsen,35000.0
2025-07-07,Banten,Semua Kota,Semua Pasar,Cabai Merah Besar,4,Produsen,35000.0
2025-07-08,Banten,Semua Kota,Semua Pasar,Cabai Merah Besar,4,Produsen,35000.0
2025-07-09,Banten,Semua Kota,Semua Pasar,Cabai Merah Besar,4,Produsen,35000.0
2025-07-10,Banten,Semua Kota,Semua Pasar,Cabai Merah Besar,4,Produsen,35000.0
2025-07-11,Banten,Semua Kota,Semua Pasar,Cabai Merah Besar,4,Produsen,35000.0
2025-07-14,Banten,Semua Kota,Semua Pasar,Cabai Merah Besar,4,Produsen,35000.0
2025-07-15,Banten,Semua Kota,Semua Pasar,Cabai Merah Besar,4,Produsen,35000.0
2025-07-16,Banten,Semua Kota,Semua Pasar,Cabai Merah Besar,4,Produsen,35000.0
2025-07-17,Banten,Semua Kota,Semua Pasar,Cabai Merah Besar,4,Produsen,35000.0
2025-07-18,Banten,Semua Kota,Semua Pasar,Cabai Merah Besar,4,Produsen,35000.0
2025-07-21,Banten,Semua Kota,Semua Pasar,Cabai Merah Besar,4,Produsen,35000.0
2025-07-22,Banten,Semua Kota,Semua Pasar,Cabai Merah Besar,4,Produsen,35000.0
2025-07-23,Banten,Semua Kota,Semua Pasar,Cabai Merah Besar,4,Produsen,35000.0
2025-07-24,Banten,Semua Kota,Semua Pasar,Cabai Merah Besar,4,Produsen,35000.0
2025-07-25,Banten,Semua Kota,Semua Pasar,Cabai Merah Besar,4,Produsen,40000.0
2025-07-28,Banten,Semua Kota,Semua Pasar,Cabai Merah Besar,4,Produsen,40000.0
2025-07-29,Banten,Semua Kota,Semua Pasar,Cabai Merah Besar,4,Produsen,40000.0
2025-07-30,Banten,Semua Kota,Semua Pasar,Cabai Merah Besar,4,Produsen,40000.0
2025-07-31,Banten,Semua Kota,Semua Pasar,Cabai Merah Besar,4,Produsen,40000.0
2025-08-01,Banten,Semua Kota,Semua Pasar,Cabai Merah Besar,4,Produsen,40000.0
2025-08-04,Banten,Semua Kota,Semua Pasar,Cabai Merah Besar,4,Produsen,40000.0
2025-08-05,Banten,Semua Kota,Semua Pasar,Cabai Merah Besar,4,Produsen,40000.0
2025-08-06,Banten,Semua Kota,Semua Pasar,Cabai Merah Besar,4,Produsen,40000.0
2025-08-07,Banten,Semua Kota,Semua Pasar,Cabai Merah Besar,4,Produsen,40000.0
2025-08-08,Banten,Semua Kota,Semua Pasar,Cabai Merah Besar,4,Produsen,40000.0
2025-08-11,Banten,Semua Kota,Semua Pasar,Cabai Merah Besar,4,Produsen,40000.0
2025-08-12,Banten,Semua Kota,Semua Pasar,Cabai Merah Besar,4,Produsen,40000.0
2025-08-13,Banten,Semua Kota,Semua Pasar,Cabai Merah Besar,4,Produsen,40000.0
2025-08-14,Banten,Semua Kota,Semua Pasar,Cabai Merah Besar,4,Produsen,40000.0
2025-08-15,Banten,Semua Kota,Semua Pasar,Cabai Merah Besar,4,Produsen,40000.0
2025-08-18,Banten,Semua Kota,Semua Pasar,Cabai Merah Besar,4,Produsen,40000.0
2025-08-19,Banten,Semua Kota,Semua Pasar,Cabai Merah Besar,4,Produsen,40000.0
2025-08-20,Banten,Semua Kota,Semua Pasar,Cabai Merah Besar,4,Produsen,40000.0
2025-08-21,Banten,Semua Kota,Semua Pasar,Cabai Merah Besar,4,Produsen,40000.0
2025-08-22,Banten,Semua Kota,Semua Pasar,Cabai Merah Besar,4,Produsen,40000.0
2025-08-25,Banten,Semua Kota,Semua Pasar,Cabai Merah Besar,4,Produsen,32250.0
2025-08-26,Banten,Semua Kota,Semua Pasar,Cabai Merah Besar,4,Produsen,32250.0
2025-08-27,Banten,Semua Kota,Semua Pasar,Cabai Merah Besar,4,Produsen,32250.0
2025-08-28,Banten,Semua Kota,Semua Pasar,Cabai Merah Besar,4,Produsen,32250.0
2025-08-29,Banten,Semua Kota,Semua Pasar,Cabai Merah Besar,4,Produsen,32250.0
2025-09-01,Banten,Semua Kota,Semua Pasar,Cabai Merah Besar,4,Produsen,32250.0
2025-09-02,Banten,Semua Kota,Semua Pasar,Cabai Merah Besar,4,Produsen,32250.0
2025-09-03,Banten,Semua Kota,Semua Pasar,Cabai Merah Besar,4,Produsen,32250.0
2025-09-04,Banten,Semua Kota,Semua Pasar,Cabai Merah Besar,4,Produsen,32250.0
2025-09-05,Banten,Semua Kota,Semua Pasar,Cabai Merah Besar,4,Produsen,32250.0
2025-09-08,Banten,Semua Kota,Semua Pasar,Cabai Merah Besar,4,Produsen,32250.0
2025-09-09,Banten,Semua Kota,Semua Pasar,Cabai Merah Besar,4,Produsen,32250.0
2025-09-10,Banten,Semua Kota,Semua Pasar,Cabai Merah Besar,4,Produsen,32250.0
2025-09-11,Banten,Semua Kota,Semua Pasar,Cabai Merah Besar,4,Produsen,32250.0
2025-09-12,Banten,Semua Kota,Semua Pasar,Cabai Merah Besar,4,Produsen,32250.0
2025-09-15,Banten,Semua Kota,Semua Pasar,Cabai Merah Besar,4,Produsen,32250.0
2025-09-16,Banten,Semua Kota,Semua Pasar,Cabai Merah Besar,4,Produsen,32250.0
2025-09-17,Banten,Semua Kota,Semua Pasar,Cabai Merah Besar,4,Produsen,32250.0
2025-09-18,Banten,Semua Kota,Semua Pasar,Cabai Merah Besar,4,Produsen,32250.0
2025-09-19,Banten,Semua Kota,Semua Pasar,Cabai Merah Besar,4,Produsen,32250.0
2025-09-22,Banten,Semua Kota,Semua Pasar,Cabai Merah Besar,4,Produsen,32250.0
2025-09-23,Banten,Semua Kota,Semua Pasar,Cabai Merah Besar,4,Produsen,32250.0
2025-09-24,Banten,Semua Kota,Semua Pasar,Cabai Merah Besar,4,Produsen,32250.0
2025-09-25,Banten,Semua Kota,Semua Pasar,Cabai Merah Besar,4,Produsen,31250.0
2025-09-26,Banten,Semua Kota,Semua Pasar,Cabai Merah Besar,4,Produsen,31250.0
2025-09-29,Banten,Semua Kota,Semua Pasar,Cabai Merah Besar,4,Produsen,31250.0
2025-09-30,Banten,Semua Kota,Semua Pasar,Cabai Merah Besar,4,Produsen,31250.0
2025-10-01,Banten,Semua Kota,Semua Pasar,Cabai Merah Besar,4,Produsen,31250.0
2025-10-02,Banten,Semua Kota,Semua Pasar,Cabai Merah Besar,4,Produsen,31250.0
2025-10-03,Banten,Semua Kota,Semua Pasar,Cabai Merah Besar,4,Produsen,31250.0
2025-10-06,Banten,Semua Kota,Semua Pasar,Cabai Merah Besar,4,Produsen,31250.0
2025-10-07,Banten,Semua Kota,Semua Pasar,Cabai Merah Besar,4,Produsen,31250.0
2025-10-08,Banten,Semua Kota,Semua Pasar,Cabai Merah Besar,4,Produsen,31250.0
2025-10-09,Banten,Semua Kota,Semua Pasar,Cabai Merah Besar,4,Produsen,31250.0
2025-10-10,Banten,Semua Kota,Semua Pasar,Cabai Merah Besar,4,Produsen,31250.0
2025-10-13,Banten,Semua Kota,Semua Pasar,Cabai Merah Besar,4,Produsen,31250.0
2025-10-14,Banten,Semua Kota,Semua Pasar,Cabai Merah Besar,4,Produsen,31250.0
2025-10-15,Banten,Semua Kota,Semua Pasar,Cabai Merah Besar,4,Produsen,31250.0
2025-10-16,Banten,Semua Kota,Semua Pasar,Cabai Merah Besar,4,Produsen,31250.0
2025-10-17,Banten,Semua Kota,Semua Pasar,Cabai Merah Besar,4,Produsen,31250.0
2025-10-20,Banten,Semua Kota,Semua Pasar,Cabai Merah Besar,4,Produsen,31250.0
2025-10-21,Banten,Semua Kota,Semua Pasar,Cabai Merah Besar,4,Produsen,31250.0
2025-10-22,Banten,Semua Kota,Semua Pasar,Cabai Merah Besar,4,Produsen,31250.0
2025-10-23,Banten,Semua Kota,Semua Pasar,Cabai Merah Besar,4,Produsen,31250.0
2025-10-24,Banten,Semua Kota,Semua Pasar,Cabai Merah Besar,4,Produsen,48250.0
2025-10-27,Banten,Semua Kota,Semua Pasar,Cabai Merah Besar,4,Produsen,48250.0
2025-10-28,Banten,Semua Kota,Semua Pasar,Cabai Merah Besar,4,Produsen,48250.0
2025-10-29,Banten,Semua Kota,Semua Pasar,Cabai Merah Besar,4,Produsen,48250.0
2025-10-30,Banten,Semua Kota,Semua Pasar,Cabai Merah Besar,4,Produsen,48250.0
2025-10-31,Banten,Semua Kota,Semua Pasar,Cabai Merah Besar,4,Produsen,48250.0
2025-11-03,Banten,Semua Kota,Semua Pasar,Cabai Merah Besar,4,Produsen,48250.0
2025-11-04,Banten,Semua Kota,Semua Pasar,Cabai Merah Besar,4,Produsen,48250.0
2025-11-05,Banten,Semua Kota,Semua Pasar,Cabai Merah Besar,4,Produsen,48250.0
2025-11-06,Banten,Semua Kota,Semua Pasar,Cabai Merah Besar,4,Produsen,48250.0
2025-11-07,Banten,Semua Kota,Semua Pasar,Cabai Merah Besar,4,Produsen,48250.0
2025-11-10,Banten,Semua Kota,Semua Pasar,Cabai Merah Besar,4,Produsen,48250.0
2025-11-11,Banten,Semua Kota,Semua Pasar,Cabai Merah Besar,4,Produsen,48250.0
2025-11-12,Banten,Semua Kota,Semua Pasar,Cabai Merah Besar,4,Produsen,48250.0
2025-11-13,Banten,Semua Kota,Semua Pasar,Cabai Merah Besar,4,Produsen,48250.0
2025-11-14,Banten,Semua Kota,Semua Pasar,Cabai Merah Besar,4,Produsen,48250.0
2025-11-17,Banten,Semua Kota,Semua Pasar,Cabai Merah Besar,4,Produsen,48250.0
2025-11-18,Banten,Semua Kota,Semua Pasar,Cabai Merah Besar,4,Produsen,48250.0
2025-11-19,Banten,Semua Kota,Semua Pasar,Cabai Merah Besar,4,Produsen,48250.0
2025-11-20,Banten,Semua Kota,Semua Pasar,Cabai Merah Besar,4,Produsen,48250.0
2025-11-21,Banten,Semua Kota,Semua Pasar,Cabai Merah Besar,4,Produsen,48250.0
2025-11-24,Banten,Semua Kota,Semua Pasar,Cabai Merah Besar,4,Produsen,48250.0
2025-11-25,Banten,Semua Kota,Semua Pasar,Cabai Merah Besar,4,Produsen,41250.0
2025-11-26,Banten,Semua Kota,Semua Pasar,Cabai Merah Besar,4,Produsen,41250.0
2025-11-27,Banten,Semua Kota,Semua Pasar,Cabai Merah Besar,4,Produsen,41250.0
2025-11-28,Banten,Semua Kota,Semua Pasar,Cabai Merah Besar,4,Produsen,41250.0
2025-12-01,Banten,Semua Kota,Semua Pasar,Cabai Merah Besar,4,Produsen,41250.0
2025-12-02,Banten,Semua Kota,Semua Pasar,Cabai Merah Besar,4,Produsen,41250.0
2025-12-03,Banten,Semua Kota,Semua Pasar,Cabai Merah Besar,4,Produsen,41250.0
2025-12-04,Banten,Semua Kota,Semua Pasar,Cabai Merah Besar,4,Produsen,41250.0
2025-12-05,Banten,Semua Kota,Semua Pasar,Cabai Merah Besar,4,Produsen,41250.0
2025-12-08,Banten,Semua Kota,Semua Pasar,Cabai Merah Besar,4,Produsen,41250.0
2025-12-09,Banten,Semua Kota,Semua Pasar,Cabai Merah Besar,4,Produsen,41250.0
2025-12-10,Banten,Semua Kota,Semua Pasar,Cabai Merah Besar,4,Produsen,41250.0
2025-12-11,Banten,Semua Kota,Semua Pasar,Cabai Merah Besar,4,Produsen,41250.0
2025-12-12,Banten,Semua Kota,Semua Pasar,Cabai Merah Besar,4,Produsen,41250.0
2025-12-15,Banten,Semua Kota,Semua Pasar,Cabai Merah Besar,4,Produsen,41250.0
2025-12-16,Banten,Semua Kota,Semua Pasar,Cabai Merah Besar,4,Produsen,41250.0
2025-12-17,Banten,Semua Kota,Semua Pasar,Cabai Merah Besar,4,Produsen,41250.0
2025-12-18,Banten,Semua Kota,Semua Pasar,Cabai Merah Besar,4,Produsen,41250.0
2025-12-19,Banten,Semua Kota,Semua Pasar,Cabai Merah Besar,4,Produsen,41250.0
2025-12-22,Banten,Semua Kota,Semua Pasar,Cabai Merah Besar,4,Produsen,41250.0
2025-12-23,Banten,Semua Kota,Semua Pasar,Cabai Merah Besar,4,Produsen,41250.0
2025-12-24,Banten,Semua Kota,Semua Pasar,Cabai Merah Besar,4,Produsen,52000.0
2025-12-25,Banten,Semua Kota,Semua Pasar,Cabai Merah Besar,4,Produsen,52000.0
2025-12-26,Banten,Semua Kota,Semua Pasar,Cabai Merah Besar,4,Produsen,52000.0
2025-12-29,Banten,Semua Kota,Semua Pasar,Cabai Merah Besar,4,Produsen,52000.0
2025-12-30,Banten,Semua Kota,Semua Pasar,Cabai Merah Besar,4,Produsen,52000.0
2025-12-31,Banten,Semua Kota,Semua Pasar,Cabai Merah Besar,4,Produsen,52000.0
2026-01-01,Banten,Semua Kota,Semua Pasar,Cabai Merah Besar,4,Produsen,52000.0
2026-01-02,Banten,Semua Kota,Semua Pasar,Cabai Merah Besar,4,Produsen,52000.0
2026-01-05,Banten,Semua Kota,Semua Pasar,Cabai Merah Besar,4,Produsen,52000.0
2026-01-06,Banten,Semua Kota,Semua Pasar,Cabai Merah Besar,4,Produsen,52000.0
2026-01-07,Banten,Semua Kota,Semua Pasar,Cabai Merah Besar,4,Produsen,52000.0
2026-01-08,Banten,Semua Kota,Semua Pasar,Cabai Merah Besar,4,Produsen,52000.0
2026-01-09,Banten,Semua Kota,Semua Pasar,Cabai Merah Besar,4,Produsen,52000.0
2026-01-12,Banten,Semua Kota,Semua Pasar,Cabai Merah Besar,4,Produsen,52000.0
2026-01-13,Banten,Semua Kota,Semua Pasar,Cabai Merah Besar,4,Produsen,52000.0
2026-01-14,Banten,Semua Kota,Semua Pasar,Cabai Merah Besar,4,Produsen,52000.0
2026-01-15,Banten,Semua Kota,Semua Pasar,Cabai Merah Besar,4,Produsen,52000.0
2026-01-16,Banten,Semua Kota,Semua Pasar,Cabai Merah Besar,4,Produsen,52000.0
2026-01-19,Banten,Semua Kota,Semua Pasar,Cabai Merah Besar,4,Produsen,52000.0
2026-01-20,Banten,Semua Kota,Semua Pasar,Cabai Merah Besar,4,Produsen,52000.0
2026-01-21,Banten,Semua Kota,Semua Pasar,Cabai Merah Besar,4,Produsen,52000.0
2026-01-22,Banten,Semua Kota,Semua Pasar,Cabai Merah Besar,4,Produsen,52000.0
2026-01-23,Banten,Semua Kota,Semua Pasar,Cabai Merah Besar,4,Produsen,31750.0
2026-01-26,Banten,Semua Kota,Semua Pasar,Cabai Merah Besar,4,Produsen,31750.0
2026-01-27,Banten,Semua Kota,Semua Pasar,Cabai Merah Besar,4,Produsen,31750.0
2026-01-28,Banten,Semua Kota,Semua Pasar,Cabai Merah Besar,4,Produsen,31750.0
2026-01-29,Banten,Semua Kota,Semua Pasar,Cabai Merah Besar,4,Produsen,31750.0
2026-01-30,Banten,Semua Kota,Semua Pasar,Cabai Merah Besar,4,Produsen,31750.0
2026-02-02,Banten,Semua Kota,Semua Pasar,Cabai Merah Besar,4,Produsen,31750.0
2026-02-03,Banten,Semua Kota,Semua Pasar,Cabai Merah Besar,4,Produsen,31750.0
2026-02-04,Banten,Semua Kota,Semua Pasar,Cabai Merah Besar,4,Produsen,31750.0
2026-02-05,Banten,Semua Kota,Semua Pasar,Cabai Merah Besar,4,Produsen,31750.0
2026-02-06,Banten,Semua Kota,Semua Pasar,Cabai Merah Besar,4,Produsen,31750.0
2026-02-09,Banten,Semua Kota,Semua Pasar,Cabai Merah Besar,4,Produsen,31750.0
2026-02-10,Banten,Semua Kota,Semua Pasar,Cabai Merah Besar,4,Produsen,31750.0
2026-02-11,Banten,Semua Kota,Semua Pasar,Cabai Merah Besar,4,Produsen,31750.0
2026-02-12,Banten,Semua Kota,Semua Pasar,Cabai Merah Besar,4,Produsen,31750.0
2026-02-13,Banten,Semua Kota,Semua Pasar,Cabai Merah Besar,4,Produsen,31750.0
2026-02-16,Banten,Semua Kota,Semua Pasar,Cabai Merah Besar,4,Produsen,31750.0
2026-02-17,Banten,Semua Kota,Semua Pasar,Cabai Merah Besar,4,Produsen,31750.0
2026-02-18,Banten,Semua Kota,Semua Pasar,Cabai Merah Besar,4,Produsen,31750.0
2026-02-19,Banten,Semua Kota,Semua Pasar,Cabai Merah Besar,4,Produsen,31750.0
2026-02-20,Banten,Semua Kota,Semua Pasar,Cabai Merah Besar,4,Produsen,31750.0
2026-02-23,Banten,Semua Kota,Semua Pasar,Cabai Merah Besar,4,Produsen,31750.0
2026-02-24,Banten,Semua Kota,Semua Pasar,Cabai Merah Besar,4,Produsen,
2026-02-25,Banten,Semua Kota,Semua Pasar,Cabai Merah Besar,4,Produsen,38000.0
2026-02-26,Banten,Semua Kota,Semua Pasar,Cabai Merah Besar,4,Produsen,38000.0
2026-02-27,Banten,Semua Kota,Semua Pasar,Cabai Merah Besar,4,Produsen,38000.0
2026-03-02,Banten,Semua Kota,Semua Pasar,Cabai Merah Besar,4,Produsen,38000.0
2026-03-03,Banten,Semua Kota,Semua Pasar,Cabai Merah Besar,4,Produsen,38000.0
2026-03-04,Banten,Semua Kota,Semua Pasar,Cabai Merah Besar,4,Produsen,38000.0
2026-03-05,Banten,Semua Kota,Semua Pasar,Cabai Merah Besar,4,Produsen,38000.0
